state_ut_name,ac_no,ac_name,sex,age,category,party,symbol,general,postal,total,pct_votes_polled,total_electors,candidate_no,candidate_name
WEST BENGAL,234,SALBONI,MALE,45.0,GENERAL,AITC,Flowers and Grass,125097,923,126020,50.57,276940.0,1,SRIKANTA MAHATA
WEST BENGAL,234,SALBONI,MALE,40.0,GENERAL,BJP,Lotus,92415,961,93376,37.47,276940.0,2,RAJIB KUNDU
WEST BENGAL,234,SALBONI,MALE,63.0,GENERAL,CPI(M),"Hammer, Sickle and Star",19650,209,19859,7.97,276940.0,3,GHOSH SUSANTA
WEST BENGAL,234,SALBONI,MALE,37.0,GENERAL,IND,Football,2632,11,2643,1.06,276940.0,4,RASBIHARI MAHATA
WEST BENGAL,234,SALBONI,,,,NOTA,NOTA,1956,9,1965,0.79,276940.0,5,NOTA
WEST BENGAL,234,SALBONI,MALE,37.0,ST,IND,Football Player,1643,14,1657,0.66,276940.0,6,LAKSMI KANTA MURMU
WEST BENGAL,234,SALBONI,MALE,28.0,GENERAL,AMB,Pen Nib with Seven Rays,1591,18,1609,0.65,276940.0,7,AKSHAYA KUMAR MAHATA
WEST BENGAL,234,SALBONI,MALE,44.0,GENERAL,HUMP,CCTV Camera,753,3,756,0.3,276940.0,8,MD. KABIRUL ISLAM KHAN
WEST BENGAL,234,SALBONI,MALE,38.0,GENERAL,IND,Boat with Man and Sail,741,4,745,0.3,276940.0,9,ANIMESH MAHATA
WEST BENGAL,234,SALBONI,MALE,44.0,GENERAL,SUCI,Battery torch,563,2,565,0.23,276940.0,10,PARESH CHANDRA DUTTA
TURN OUT,,,,,TOTAL:,,,247041,2154,249195,89.98,,,
WEST BENGAL,235,KESHPUR,FEMALE,51.0,SC,AITC,Flowers and Grass,116520,472,116992,50.81,261529.0,1,SEULI SAHA
WEST BENGAL,235,KESHPUR,MALE,57.0,SC,BJP,Lotus,95859,413,96272,41.82,261529.0,2,PRITISH RANJAN KUAR
WEST BENGAL,235,KESHPUR,MALE,68.0,SC,CPI(M),"Hammer, Sickle and Star",13572,98,13670,5.94,261529.0,3,RAMESWAR DOLOI
WEST BENGAL,235,KESHPUR,,,,NOTA,NOTA,3287,11,3298,1.43,261529.0,4,NOTA
TURN OUT,,,,,TOTAL:,,,229238,994,230232,88.03,,,
WEST BENGAL,236,MEDINIPUR,FEMALE,51.0,GENERAL,AITC,Flowers and Grass,119964,1211,121175,50.72,280060.0,1,JUNE MALIAH
WEST BENGAL,236,MEDINIPUR,MALE,51.0,GENERAL,BJP,Lotus,95168,1610,96778,40.51,280060.0,2,SAMIT KUMAR DASH
WEST BENGAL,236,MEDINIPUR,MALE,61.0,GENERAL,CPI,Ears of Corn And Sickle,12565,419,12984,5.43,280060.0,3,TARUN KUMAR GHOSH
WEST BENGAL,236,MEDINIPUR,,,,NOTA,NOTA,3900,28,3928,1.64,280060.0,4,NOTA
WEST BENGAL,236,MEDINIPUR,MALE,66.0,GENERAL,AMB,Pen Nib with Seven Rays,1548,17,1565,0.66,280060.0,5,SUKESH PALMAL
WEST BENGAL,236,MEDINIPUR,MALE,49.0,GENERAL,SUCI,Battery torch,1468,32,1500,0.63,280060.0,6,DEBASISH AICH
WEST BENGAL,236,MEDINIPUR,MALE,44.0,GENERAL,IND,Football,957,11,968,0.41,280060.0,7,BISHWAJIT MAHATA
TURN OUT,,,,,TOTAL:,,,235570,3328,238898,85.3,,,
WEST BENGAL,237,BINPUR,MALE,38.0,ST,AITC,Flowers and Grass,99786,491,100277,53.11,224036.0,1,DEBNATH HANSDA
WEST BENGAL,237,BINPUR,MALE,28.0,ST,BJP,Lotus,60213,570,60783,32.19,224036.0,2,PALAN SAREN
WEST BENGAL,237,BINPUR,MALE,62.0,ST,CPI(M),"Hammer, Sickle and Star",8268,85,8353,4.42,224036.0,3,DIBAKAR HANSDA
WEST BENGAL,237,BINPUR,MALE,25.0,ST,IND,Pan,6308,10,6318,3.35,224036.0,4,NITYALAL SING
WEST BENGAL,237,BINPUR,MALE,44.0,ST,BSP,Elephant,3526,4,3530,1.87,224036.0,5,PATAL CHANDRA MURMU
WEST BENGAL,237,BINPUR,,,,NOTA,NOTA,3296,9,3305,1.75,224036.0,6,NOTA
WEST BENGAL,237,BINPUR,MALE,42.0,ST,IND,FLUTE,2679,6,2685,1.42,224036.0,7,BABLU MURMU
WEST BENGAL,237,BINPUR,MALE,46.0,ST,IND,Pineapple,1813,2,1815,0.96,224036.0,8,MANGAL CHANDRA SARDAR
WEST BENGAL,237,BINPUR,MALE,34.0,ST,SUCI,Battery torch,1729,3,1732,0.92,224036.0,9,RAJIB MUDI
TURN OUT,,,,,TOTAL:,,,187618,1180,188798,84.27,,,
WEST BENGAL,238,BANDWAN,MALE,47.0,ST,AITC,Flowers and Grass,112183,1154,113337,47.02,284840.0,1,RAJIB LOCHAN SAREN
WEST BENGAL,238,BANDWAN,MALE,41.0,ST,BJP,Lotus,93298,1208,94506,39.21,284840.0,2,PARCY MURMU
WEST BENGAL,238,BANDWAN,MALE,41.0,ST,CPI(M),"Hammer, Sickle and Star",21928,276,22204,9.21,284840.0,3,BESRA SUSANTA KUMAR
WEST BENGAL,238,BANDWAN,MALE,50.0,ST,IND,BENCH,5008,59,5067,2.1,284840.0,4,SIB SANKAR SINGH
WEST BENGAL,238,BANDWAN,MALE,49.0,ST,BSP,Elephant,2976,11,2987,1.24,284840.0,5,TIKARAM HEMBRAM
WEST BENGAL,238,BANDWAN,,,,NOTA,NOTA,2939,15,2954,1.23,284840.0,6,NOTA
TURN OUT,,,,,TOTAL:,,,238332,2723,241055,84.63,,,
WEST BENGAL,239,BALARAMPUR,MALE,48.0,GENERAL,BJP,Lotus,88803,718,89521,45.22,238113.0,1,BANESWAR MAHATO
WEST BENGAL,239,BALARAMPUR,MALE,68.0,GENERAL,AITC,Flowers and Grass,88530,568,89098,45.01,238113.0,2,SHANTIRAM MAHATO
WEST BENGAL,239,BALARAMPUR,MALE,64.0,GENERAL,INC,Hand,8842,53,8895,4.49,238113.0,3,UTTAM KUMAR BANDYOPADHYAY
WEST BENGAL,239,BALARAMPUR,,,,NOTA,NOTA,2432,9,2441,1.23,238113.0,4,NOTA
WEST BENGAL,239,BALARAMPUR,MALE,46.0,ST,APoI,Coat,2150,3,2153,1.09,238113.0,5,SITARAM HANSDA
WEST BENGAL,239,BALARAMPUR,MALE,38.0,GENERAL,SUCI,Battery torch,1791,2,1793,0.91,238113.0,6,DIPAK KUMAR
WEST BENGAL,239,BALARAMPUR,MALE,49.0,ST,IND,Tiller,1467,11,1478,0.75,238113.0,7,ASWINI SINGH SARDAR
WEST BENGAL,239,BALARAMPUR,FEMALE,52.0,ST,BSP,Elephant,1410,6,1416,0.72,238113.0,8,ANANDI TUDU
WEST BENGAL,239,BALARAMPUR,MALE,51.0,GENERAL,BHMP,Slate,1167,3,1170,0.59,238113.0,9,SUBHASH MAHATO
TURN OUT,,,,,TOTAL:,,,196592,1373,197965,83.14,,,
WEST BENGAL,240,BAGHMUNDI,MALE,39.0,GENERAL,AITC,Flowers and Grass,75245,660,75905,36.79,249613.0,1,SUSHANTA MAHATO
WEST BENGAL,240,BAGHMUNDI,MALE,53.0,GENERAL,AJSUP,Banana,61510,426,61936,30.02,249613.0,2,ASHUTOSH MAHATO
WEST BENGAL,240,BAGHMUNDI,MALE,59.0,GENERAL,INC,Hand,50615,431,51046,24.74,249613.0,3,NEPAL CHANDRA MAHATO
WEST BENGAL,240,BAGHMUNDI,MALE,37.0,GENERAL,AIFB,Lion,11733,109,11842,5.74,249613.0,4,DEBRANJAN MAHATO
WEST BENGAL,240,BAGHMUNDI,,,,NOTA,NOTA,2375,11,2386,1.16,249613.0,5,NOTA
WEST BENGAL,240,BAGHMUNDI,MALE,66.0,GENERAL,AMB,Boat with Man and Sail,1992,8,2000,0.97,249613.0,6,PASHUPATI MAHATO
WEST BENGAL,240,BAGHMUNDI,MALE,56.0,ST,SUCI,Battery torch,1182,6,1188,0.58,249613.0,7,MRITYUNJOY SINGH BABU
TURN OUT,,,,,TOTAL:,,,204652,1651,206303,82.65,,,
WEST BENGAL,241,JOYPUR,MALE,65.0,GENERAL,BJP,Lotus,73713,667,74380,36.68,249621.0,1,NARA HARI MAHATO
WEST BENGAL,241,JOYPUR,MALE,55.0,GENERAL,INC,Hand,61611,569,62180,30.67,249621.0,2,PHANIBHUSHAN KUMAR
WEST BENGAL,241,JOYPUR,MALE,36.0,GENERAL,IND,Football,35281,148,35429,17.47,249621.0,3,DIBYAJOTI SINGH DEO
WEST BENGAL,241,JOYPUR,MALE,65.0,GENERAL,AIFB,Lion,19200,213,19413,9.57,249621.0,4,DHIRENDRA NATH MAHATO
WEST BENGAL,241,JOYPUR,,,,NOTA,NOTA,2944,12,2956,1.46,249621.0,5,NOTA
WEST BENGAL,241,JOYPUR,MALE,67.0,GENERAL,MPOI,Whistle,2086,16,2102,1.04,249621.0,6,JAWAHAR LAL MAHATO
WEST BENGAL,241,JOYPUR,MALE,34.0,GENERAL,IND,Bat,1928,52,1980,0.98,249621.0,7,NEPAL CHANDRA MAHATO
WEST BENGAL,241,JOYPUR,MALE,62.0,GENERAL,IND,Boat with Man and Sail,1405,14,1419,0.7,249621.0,8,NAGESWAR MAHATO
WEST BENGAL,241,JOYPUR,MALE,47.0,GENERAL,IND,BUCKET,1162,7,1169,0.58,249621.0,9,BAHADUR KUSHBAHA KUIRI
WEST BENGAL,241,JOYPUR,MALE,33.0,GENERAL,SUCI,Battery torch,1121,5,1126,0.56,249621.0,10,BHAGIRATH MAHATO
WEST BENGAL,241,JOYPUR,MALE,70.0,GENERAL,ABHM,Cot,606,7,613,0.3,249621.0,11,TIRTHANATH MAHATA
TURN OUT,,,,,TOTAL:,,,201057,1710,202767,81.23,,,
WEST BENGAL,242,PURULIA,MALE,51.0,GENERAL,BJP,Lotus,88899,834,89733,43.38,258947.0,1,SUDIP KUMAR MUKHERJEE
WEST BENGAL,242,PURULIA,MALE,63.0,GENERAL,AITC,Flowers and Grass,82134,581,82715,39.98,258947.0,2,SUJOY BANERJEE
WEST BENGAL,242,PURULIA,MALE,53.0,GENERAL,INC,Hand,24736,260,24996,12.08,258947.0,3,PARTHA PRATIM BANERJEE
WEST BENGAL,242,PURULIA,,,,NOTA,NOTA,2565,23,2588,1.25,258947.0,4,NOTA
WEST BENGAL,242,PURULIA,MALE,49.0,GENERAL,IND,Hat,1916,2,1918,0.93,258947.0,5,BIRENDRANATH MAHATO
WEST BENGAL,242,PURULIA,MALE,48.0,GENERAL,IND,Sitar,1298,6,1304,0.63,258947.0,6,ADITYA MAHATO
WEST BENGAL,242,PURULIA,FEMALE,41.0,GENERAL,SUCI,Battery torch,1196,13,1209,0.58,258947.0,7,RANI MAHATO
WEST BENGAL,242,PURULIA,MALE,30.0,SC,BSP,Elephant,1032,2,1034,0.5,258947.0,8,MANAS SARDAR
WEST BENGAL,242,PURULIA,MALE,46.0,GENERAL,IND,BOX,554,4,558,0.27,258947.0,9,MRITUNJOY PANDEY
WEST BENGAL,242,PURULIA,MALE,44.0,GENERAL,IND,Bat,424,0,424,0.2,258947.0,10,ABHIJIT BHATTACHARYA
WEST BENGAL,242,PURULIA,MALE,57.0,GENERAL,AMB,Boat with Man and Sail,385,4,389,0.19,258947.0,11,HARENDRA NATH MAHATO
TURN OUT,,,,,TOTAL:,,,205139,1729,206868,79.89,,,
WEST BENGAL,243,MANBAZAR,FEMALE,50.0,ST,AITC,Flowers and Grass,102169,1129,103298,48.33,253708.0,1,SANDHYARANI TUDU
WEST BENGAL,243,MANBAZAR,FEMALE,47.0,ST,BJP,Lotus,86679,1103,87782,41.07,253708.0,2,GOURI SINGH SARDAR
WEST BENGAL,243,MANBAZAR,MALE,48.0,ST,CPI(M),"Hammer, Sickle and Star",16516,333,16849,7.88,253708.0,3,YAMINIKANTA MANDI
WEST BENGAL,243,MANBAZAR,,,,NOTA,NOTA,2272,19,2291,1.07,253708.0,4,NOTA
WEST BENGAL,243,MANBAZAR,MALE,41.0,ST,BSP,Elephant,1886,19,1905,0.89,253708.0,5,PURNA CHANDRA TUDU
WEST BENGAL,243,MANBAZAR,MALE,36.0,ST,IND,Saw,1595,9,1604,0.75,253708.0,6,SWAPANKUMAR MURMU
TURN OUT,,,,,TOTAL:,,,211117,2612,213729,84.24,,,
WEST BENGAL,244,KASHIPUR,MALE,46.0,ST,BJP,Lotus,92061,877,92938,47.69,238871.0,1,KAMALAKANTA HANSDA
WEST BENGAL,244,KASHIPUR,MALE,58.0,GENERAL,AITC,Flowers and Grass,84829,722,85551,43.9,238871.0,2,SWAPAN KUMAR BELTHARIA
WEST BENGAL,244,KASHIPUR,FEMALE,40.0,GENERAL,CPI(M),"Hammer, Sickle and Star",10744,183,10927,5.61,238871.0,3,MALLIKA MAHATA
WEST BENGAL,244,KASHIPUR,,,,NOTA,NOTA,2385,16,2401,1.23,238871.0,4,NOTA
WEST BENGAL,244,KASHIPUR,MALE,47.0,GENERAL,SUCI,Battery torch,2257,12,2269,1.16,238871.0,5,DIPAK MAHATO
WEST BENGAL,244,KASHIPUR,MALE,33.0,GENERAL,AMB,Boat with Man and Sail,804,2,806,0.41,238871.0,6,NARENDRA NATH MAHATA
TURN OUT,,,,,TOTAL:,,,193080,1812,194892,81.59,,,
WEST BENGAL,245,PARA,MALE,43.0,SC,BJP,Lotus,86930,417,87347,45.02,243906.0,1,NADIAR CHAND BOURI
WEST BENGAL,245,PARA,MALE,38.0,SC,AITC,Flowers and Grass,82986,354,83340,42.95,243906.0,2,UMAPADA BAURI
WEST BENGAL,245,PARA,MALE,27.0,SC,CPI(M),"Hammer, Sickle and Star",13596,85,13681,7.05,243906.0,3,SWAPAN KUMAR BAURI
WEST BENGAL,245,PARA,,,,NOTA,NOTA,3647,10,3657,1.88,243906.0,4,NOTA
WEST BENGAL,245,PARA,MALE,52.0,SC,SUCI,Battery torch,1891,6,1897,0.98,243906.0,5,JAGANNATH BAURI
WEST BENGAL,245,PARA,MALE,35.0,SC,BSP,Elephant,1672,4,1676,0.86,243906.0,6,SUDARSHAN RAJWAR
WEST BENGAL,245,PARA,MALE,47.0,SC,IND,Air Conditioner,1649,2,1651,0.85,243906.0,7,SWAPAN BAURI
WEST BENGAL,245,PARA,FEMALE,40.0,SC,IND,Bricks,762,10,772,0.4,243906.0,8,BABITA BOURI
TURN OUT,,,,,TOTAL:,,,193133,888,194021,79.55,,,
WEST BENGAL,246,RAGHUNATHPUR,MALE,44.0,SC,BJP,Lotus,94994,776,95770,44.61,259434.0,1,VIVEKANANDA BAURI
WEST BENGAL,246,RAGHUNATHPUR,MALE,39.0,SC,AITC,Flowers and Grass,89671,661,90332,42.08,259434.0,2,BOURI HAZARI
WEST BENGAL,246,RAGHUNATHPUR,MALE,46.0,SC,CPI(M),"Hammer, Sickle and Star",14579,159,14738,6.86,259434.0,3,GANESH BOURI
WEST BENGAL,246,RAGHUNATHPUR,MALE,47.0,SC,SUCI,Battery torch,3802,27,3829,1.78,259434.0,4,PASHUPATI ROY
WEST BENGAL,246,RAGHUNATHPUR,,,,NOTA,NOTA,3537,20,3557,1.66,259434.0,5,NOTA
WEST BENGAL,246,RAGHUNATHPUR,MALE,34.0,SC,IND,Coat,2386,17,2403,1.12,259434.0,6,SUMANTA BOURI
WEST BENGAL,246,RAGHUNATHPUR,MALE,49.0,SC,IND,Almirah,2343,11,2354,1.1,259434.0,7,MIHIR BAURI
WEST BENGAL,246,RAGHUNATHPUR,MALE,35.0,SC,BSP,Elephant,1692,15,1707,0.8,259434.0,8,BOURI PARIMAL
TURN OUT,,,,,TOTAL:,,,213004,1686,214690,82.75,,,
WEST BENGAL,247,SALTORA,FEMALE,30.0,SC,BJP,Lotus,91032,616,91648,45.28,232517.0,1,BAURI CHANDANA
WEST BENGAL,247,SALTORA,MALE,46.0,SC,AITC,Flowers and Grass,86814,689,87503,43.23,232517.0,2,SONTOSH KUMAR MONDAL
WEST BENGAL,247,SALTORA,MALE,51.0,SC,CPI(M),"Hammer, Sickle and Star",13982,102,14084,6.96,232517.0,3,NANDADULAL BAURI
WEST BENGAL,247,SALTORA,MALE,55.0,SC,BMUP,Cot,3539,15,3554,1.76,232517.0,4,ADITYA KUMAR BAURI
WEST BENGAL,247,SALTORA,,,,NOTA,NOTA,3350,13,3363,1.66,232517.0,5,NOTA
WEST BENGAL,247,SALTORA,MALE,49.0,SC,SUCI,Battery torch,2256,5,2261,1.12,232517.0,6,DIPEN BAURI
TURN OUT,,,,,TOTAL:,,,200973,1440,202413,87.05,,,
WEST BENGAL,248,CHHATNA,MALE,51.0,GENERAL,BJP,Lotus,89511,722,90233,45.84,242270.0,1,SATYANARAYAN MUKHOPADHYAY
WEST BENGAL,248,CHHATNA,MALE,64.0,GENERAL,AITC,Flowers and Grass,82483,586,83069,42.2,242270.0,2,SUBASISH BATABYAL
WEST BENGAL,248,CHHATNA,MALE,64.0,GENERAL,RSP,Spade & Stoker,9615,85,9700,4.93,242270.0,3,FALGUNI MUKHERJEE
WEST BENGAL,248,CHHATNA,,,,NOTA,NOTA,3510,4,3514,1.79,242270.0,4,NOTA
WEST BENGAL,248,CHHATNA,MALE,57.0,GENERAL,IND,Pan,2857,9,2866,1.46,242270.0,5,RABINDRANATH BOURI
WEST BENGAL,248,CHHATNA,MALE,50.0,GENERAL,IND,Ganna Kisan,2593,9,2602,1.32,242270.0,6,DINANATH CHATTERJEE
WEST BENGAL,248,CHHATNA,MALE,29.0,SC,BMUP,Cot,1832,6,1838,0.93,242270.0,7,BAURI DINABANDHU
WEST BENGAL,248,CHHATNA,MALE,38.0,SC,IND,Football,1218,9,1227,0.62,242270.0,8,ABIR CHANDRA MANDAL
WEST BENGAL,248,CHHATNA,MALE,54.0,SC,SUCI,Battery Torch,967,11,978,0.5,242270.0,9,SADANANDA MANDAL
WEST BENGAL,248,CHHATNA,MALE,47.0,SC,IND,Bat,804,5,809,0.41,242270.0,10,ANATH BAURI
TURN OUT,,,,,TOTAL:,,,195390,1446,196836,81.25,,,
WEST BENGAL,249,RANIBANDH,FEMALE,35.0,ST,AITC,Flowers and Grass,90064,864,90928,43.06,253359.0,1,JYOTSNA MANDI
WEST BENGAL,249,RANIBANDH,MALE,49.0,ST,BJP,Lotus,85922,1067,86989,41.19,253359.0,2,KSHUDIRAM TUDU
WEST BENGAL,249,RANIBANDH,FEMALE,50.0,ST,CPI(M),"Hammer, Sickle and Star",19821,236,20057,9.5,253359.0,3,DEBLINA HEMBRAM
WEST BENGAL,249,RANIBANDH,MALE,44.0,ST,IND,BUCKET,4794,13,4807,2.28,253359.0,4,BISWANATH SARDAR
WEST BENGAL,249,RANIBANDH,,,,NOTA,NOTA,4215,11,4226,2.0,253359.0,5,NOTA
WEST BENGAL,249,RANIBANDH,MALE,51.0,ST,SUCI,Battery torch,1614,19,1633,0.77,253359.0,6,GOUTAM KUMAR MUDI
WEST BENGAL,249,RANIBANDH,MALE,52.0,ST,CPI(ML)(L),Flag with Three Stars,1456,9,1465,0.69,253359.0,7,SUDHIR KUMAR MURMU
WEST BENGAL,249,RANIBANDH,MALE,52.0,ST,BMUP,Cot,1053,12,1065,0.5,253359.0,8,FULCHAND HANSDA
TURN OUT,,,,,TOTAL:,,,208939,2231,211170,83.35,,,
WEST BENGAL,250,RAIPUR,MALE,47.0,ST,AITC,Flowers and Grass,100387,656,101043,51.96,224604.0,1,MRITYUNJOY MURMU
WEST BENGAL,250,RAIPUR,MALE,38.0,ST,BJP,Lotus,80760,885,81645,41.98,224604.0,2,SUDHANSHU HANSDA
WEST BENGAL,250,RAIPUR,MALE,41.0,ST,RSSCMJP,Envelope,6496,97,6593,3.39,224604.0,3,MILAN MANDI
WEST BENGAL,250,RAIPUR,,,,NOTA,NOTA,2973,13,2986,1.54,224604.0,4,NOTA
WEST BENGAL,250,RAIPUR,MALE,58.0,ST,IND,BUCKET,1154,7,1161,0.6,224604.0,5,SUKCHAND SAREN
WEST BENGAL,250,RAIPUR,MALE,50.0,ST,SUCI,Battery torch,1041,7,1048,0.54,224604.0,6,SHYAMAPADA MUDI
TURN OUT,,,,,TOTAL:,,,192811,1665,194476,86.59,,,
WEST BENGAL,251,TALDANGRA,MALE,65.0,GENERAL,AITC,Flowers and Grass,91146,880,92026,45.29,233291.0,1,ARUP CHAKRABORTY
WEST BENGAL,251,TALDANGRA,MALE,60.0,GENERAL,BJP,Lotus,78593,1056,79649,39.2,233291.0,2,SHYAMAL KUMAR SARKAR (BENU)
WEST BENGAL,251,TALDANGRA,MALE,65.0,GENERAL,CPI(M),"Hammer, Sickle and Star",22961,228,23189,11.41,233291.0,3,MANORANJAN PATRA
WEST BENGAL,251,TALDANGRA,,,,NOTA,NOTA,3509,9,3518,1.73,233291.0,4,NOTA
WEST BENGAL,251,TALDANGRA,MALE,37.0,GENERAL,IND,Tractor Chalata Kisan,1881,8,1889,0.93,233291.0,5,SANDIP KUMAR DEY
WEST BENGAL,251,TALDANGRA,MALE,39.0,ST,IND,Football,1058,11,1069,0.53,233291.0,6,SUNIL MURMU
WEST BENGAL,251,TALDANGRA,MALE,45.0,GENERAL,SUCI,Battery torch,973,13,986,0.49,233291.0,7,SUBHENDU MAHATA
WEST BENGAL,251,TALDANGRA,MALE,30.0,SC,IND,Bat,501,6,507,0.25,233291.0,8,RAMKRISHNA MAJI
WEST BENGAL,251,TALDANGRA,MALE,33.0,SC,BMUP,Cot,347,6,353,0.17,233291.0,9,SANJAY BAURI
TURN OUT,,,,,TOTAL:,,,200969,2217,203186,87.1,,,
WEST BENGAL,252,BANKURA,MALE,54.0,GENERAL,BJP,Lotus,94470,996,95466,43.79,269829.0,1,NILADRI SEKHAR DANA
WEST BENGAL,252,BANKURA,FEMALE,34.0,GENERAL,AITC,Flowers and Grass,93093,905,93998,43.12,269829.0,2,SAYANTIKA BANERJEE
WEST BENGAL,252,BANKURA,FEMALE,53.0,GENERAL,INC,Hand,13542,222,13764,6.31,269829.0,3,RADHARANI BANERJEE
WEST BENGAL,252,BANKURA,,,,NOTA,NOTA,4491,16,4507,2.07,269829.0,4,NOTA
WEST BENGAL,252,BANKURA,MALE,38.0,SC,IND,Pen Nib with Seven Rays,3280,23,3303,1.52,269829.0,5,SWADESH MANDAL
WEST BENGAL,252,BANKURA,FEMALE,43.0,GENERAL,SUCI,Battery torch,1699,21,1720,0.79,269829.0,6,LINA GHOSH
WEST BENGAL,252,BANKURA,MALE,35.0,GENERAL,BSP,Elephant,1305,9,1314,0.6,269829.0,7,SADHAN CHATTARAJ
WEST BENGAL,252,BANKURA,MALE,45.0,SC,IND,Football,1031,12,1043,0.48,269829.0,8,SWAPAN KUMAR DAS
WEST BENGAL,252,BANKURA,MALE,34.0,GENERAL,IND,Carrom Board,970,1,971,0.45,269829.0,9,HARIPADA MAHATO
WEST BENGAL,252,BANKURA,MALE,33.0,GENERAL,IND,Envelope,884,4,888,0.41,269829.0,10,SK. HASIMUDDIN
WEST BENGAL,252,BANKURA,MALE,72.0,SC,BMUP,Cot,501,8,509,0.23,269829.0,11,HULU KSHETRAPAL
WEST BENGAL,252,BANKURA,MALE,40.0,ST,IND,Apple,495,8,503,0.23,269829.0,12,BAIDYANATH KISKU
TURN OUT,,,,,TOTAL:,,,215761,2225,217986,80.79,,,
WEST BENGAL,253,BARJORA,MALE,61.0,GENERAL,AITC,Flowers and Grass,92672,618,93290,42.51,250729.0,1,ALOK MUKHERJEE
WEST BENGAL,253,BARJORA,FEMALE,39.0,GENERAL,BJP,Lotus,89460,561,90021,41.02,250729.0,2,SUPRITI CHATTERJEE
WEST BENGAL,253,BARJORA,MALE,53.0,GENERAL,CPI(M),"Hammer, Sickle and Star",25015,220,25235,11.5,250729.0,3,SUJIT CHAKRABORTY
WEST BENGAL,253,BARJORA,,,,NOTA,NOTA,4894,9,4903,2.23,250729.0,4,NOTA
WEST BENGAL,253,BARJORA,MALE,69.0,SC,IND,BUCKET,2076,5,2081,0.95,250729.0,5,TARANI ROY
WEST BENGAL,253,BARJORA,MALE,31.0,GENERAL,IND,Pan,1390,1,1391,0.63,250729.0,6,SATYAM BAURI
WEST BENGAL,253,BARJORA,MALE,37.0,GENERAL,BMUP,Cot,1365,6,1371,0.62,250729.0,7,BABLU GORAI
WEST BENGAL,253,BARJORA,MALE,52.0,GENERAL,SUCI,Battery torch,1157,3,1160,0.53,250729.0,8,SUDARSHAN ADHIKARI
TURN OUT,,,,,TOTAL:,,,218029,1423,219452,87.53,,,
WEST BENGAL,254,ONDA,MALE,56.0,GENERAL,BJP,Lotus,104248,692,104940,46.48,256906.0,1,AMARNATH SHAKHA
WEST BENGAL,254,ONDA,MALE,65.0,GENERAL,AITC,Flowers and Grass,92715,674,93389,41.37,256906.0,2,ARUP KUMAR KHAN
WEST BENGAL,254,ONDA,MALE,75.0,GENERAL,AIFB,Lion,15507,106,15613,6.92,256906.0,3,TARAPADA CHAKRABARTI
WEST BENGAL,254,ONDA,,,,NOTA,NOTA,4869,10,4879,2.16,256906.0,4,NOTA
WEST BENGAL,254,ONDA,MALE,61.0,GENERAL,IND,Football,3433,6,3439,1.52,256906.0,5,KRISHNA CHANDRA BAURI
WEST BENGAL,254,ONDA,MALE,49.0,GENERAL,IND,Envelope,1000,3,1003,0.44,256906.0,6,ABDUL HAI MALLIK
WEST BENGAL,254,ONDA,MALE,32.0,SC,SUCI,Battery torch,976,8,984,0.44,256906.0,7,APURBA MONDAL
WEST BENGAL,254,ONDA,MALE,53.0,GENERAL,CPI(ML)(L),Flag with Three Stars,918,4,922,0.41,256906.0,8,NIRMAL (BABLU) BANERJEE
WEST BENGAL,254,ONDA,MALE,54.0,GENERAL,CPIM,BUCKET,584,6,590,0.26,256906.0,9,BIKASH PATRA
TURN OUT,,,,,TOTAL:,,,224250,1509,225759,87.88,,,
WEST BENGAL,255,BISHNUPUR,MALE,41.0,GENERAL,BJP,Lotus,88743,946,89689,46.84,219284.0,1,TANMAY GHOSH (BUMBA)
WEST BENGAL,255,BISHNUPUR,FEMALE,31.0,GENERAL,AITC,Flowers and Grass,77610,659,78269,40.88,219284.0,2,ARCHITA BID
WEST BENGAL,255,BISHNUPUR,MALE,38.0,GENERAL,INC,Hand,15649,165,15814,8.26,219284.0,3,DEBU CHATTERJEE
WEST BENGAL,255,BISHNUPUR,,,,NOTA,NOTA,3395,24,3419,1.79,219284.0,4,NOTA
WEST BENGAL,255,BISHNUPUR,MALE,57.0,GENERAL,IND,Gas Cylinder,2270,8,2278,1.19,219284.0,5,BAIDYANATH ROY
WEST BENGAL,255,BISHNUPUR,MALE,61.0,GENERAL,SUCI,Battery torch,1007,8,1015,0.53,219284.0,6,SHASHIBHUSAN BANERJEE
WEST BENGAL,255,BISHNUPUR,MALE,45.0,SC,BMUP,Cot,980,5,985,0.51,219284.0,7,BASUDEB SIKARI
TURN OUT,,,,,TOTAL:,,,189654,1815,191469,87.32,,,
WEST BENGAL,256,KATULPUR,MALE,40.0,SC,BJP,Lotus,104635,1387,106022,47.31,246785.0,1,HARAKALI PROTIHER
WEST BENGAL,256,KATULPUR,FEMALE,37.0,SC,AITC,Flowers and Grass,93147,1090,94237,42.05,246785.0,2,SANGEETA MALIK
WEST BENGAL,256,KATULPUR,MALE,36.0,SC,INC,Hand,17560,197,17757,7.92,246785.0,3,AKSHAY SANTRA
WEST BENGAL,256,KATULPUR,MALE,29.0,SC,BSP,Elephant,2505,14,2519,1.12,246785.0,4,HARU ROY
WEST BENGAL,256,KATULPUR,,,,NOTA,NOTA,1833,23,1856,0.83,246785.0,5,NOTA
WEST BENGAL,256,KATULPUR,MALE,58.0,SC,SUCI,Battery torch,1722,10,1732,0.77,246785.0,6,MOHAN SANTRA
